name,,full_address,latitude,longitude,city,state,zip_code,phone_number,website,google_maps_url,mailing_address,contact_person,email,Coords,Unnamed: 4,Unnamed: 5,Unnamed: 6,summary
The Bouquet Shop,,"100 N Main St, Orrville, OH 44667, USA",40.840776,-81.764147,Orrville,OH,44667,(330) 682-5856,https://www.bouquetshopflowers.com/,https://maps.google.com/?cid=2618631882382737851,,,,"40.840776, -81.764147",,,,"The Bouquet Shop in Orrville has been serving Wayne County since 1957, offering exquisite floral arrangements and gifts for any occasion. With a commitment to friendly and prompt service, they specialize in creating personal designs with extreme attention to detail, perfect for weddings and special events. Ideal for those seeking classic, romantic, or glamorous floral designs, The Bouquet Shop ensures 100% satisfaction with their quality, care, and dedication to making every occasion unforgettable."
The Card Spot,,"9911 Avon Lake Rd #680, Burbank, OH 44214, USA",41.0002774,-81.9880897,Burbank,OH,44214,(330) 302-0038,http://cardspotoh.com/,https://maps.google.com/?cid=16633503406054247661,,,,"41.0002774, -81.9880897",,,,"Step into The Card Spot, Mid-Ohio's premier destination for sports cards, TCGs, and memorabilia, located in the Ohio Station Outlets. Whether you're a seasoned collector or just starting, find treasures among their curated selection of sports cards, autographed items, Pokemon, and Magic the Gathering. A haven for sports aficionados and gaming enthusiasts alike, The Card Spot offers a friendly community and an ever-changing inventory."
The Caring Closet of Wooster + Boutique,,"879 W Main St, Smithville, OH 44677, USA",40.8559177,-81.8702831,Smithville,OH,44677,(330) 439-5800,https://www.caringclosetwooster.org/,https://maps.google.com/?cid=406189961099464638,,,,"40.8559177, -81.8702831",,,,"Discover a unique shopping experience at The Caring Closet of Wooster + Boutique, where fashion meets compassion! This nonprofit boutique offers a curated selection of clothing and accessories, with all proceeds supporting their mission to provide essential items to women and children transitioning out of difficult circumstances and partnering with other local organizations. Ideal for thrifty shoppers and those looking to give back to the community, The Caring Closet provides a welcoming atmosphere and a chance to make a positive impact with every purchase."
The Carpenter's Cup,,"116 W Main St, Smithville, OH 44677, USA",40.8630699,-81.859605,Smithville,OH,44677,(330) 669-0084,https://thecarpenterscup.com/,https://maps.google.com/?cid=11357795969606939465,,,,"40.8630699, -81.859605",,,,"Step into The Carpenter's Cup, a charming Smithville cafe where gourmet coffee, signature drinks, and Hubacher Originals meet. Enjoy handcrafted beverages and original pastries in a cozy atmosphere filled with local art, custom wood products, and a friendly vibe that's perfect for anyone looking to relax and savor the moment. Whether you're seeking a caffeine fix, a sweet treat, or a unique handmade piece, The Carpenter's Cup offers a delightful experience."
The Chalet at Freedlander Park,,"400 Hillside Dr, Wooster, OH 44691",40.83823252,-81.93698486,,,,,,,,,,"40.83823251743418, -81.93698486254306",,,,"Nestled in Wooster's beautiful Freedlander Park, The Chalet offers a charming and versatile space for any gathering. With a fully renovated interior featuring a cozy fireplace, updated kitchen, and outdoor patio, it's perfect for weddings, showers, reunions, and corporate events. The Chalet provides a memorable experience for those seeking a blend of comfort and natural beauty."
The Chesnut Barn,,"2113 US-62, Winesburg, OH 44690",40.6166502,-81.69496242,,,,,,,,,,"40.616650200151625, -81.69496241509071",,,,"Escape to The Chestnut Barn, a charming and spacious three-bedroom getaway nestled in the heart of Ohio's Amish country in Winesburg. Perfect for families and friends, this renovated 1830s barn offers a unique farmhouse-style experience with modern amenities while preserving its historical details. Enjoy the peaceful surroundings, explore local shops, and immerse yourself in Amish culture for an unforgettable retreat."
The Cigar Vault,,"601 Portage Rd, Wooster, OH 44691, USA",40.8242012,-81.9321047,Wooster,OH,44691,(330) 988-9100,https://m.facebook.com/woostercigarvault,https://maps.google.com/?cid=17874791336077336657,,,,"40.8242012, -81.9321047",,,,"Step into The Cigar Vault, Wooster's premier destination for cigar enthusiasts seeking a relaxing and unique experience. Housed in a renovated bank vault, this lounge offers a wide selection of premium cigars and a comfortable environment perfect for both seasoned aficionados and newcomers. Ideal for those looking to unwind and connect with fellow cigar lovers, The Cigar Vault provides a sophisticated escape in the heart of Wooster."
The City Square Steakhouse,,"140 S Market St, Wooster, OH 44691, USA",40.7974716,-81.9393979,Wooster,OH,44691,(330) 262-2489,https://www.citysquaresteakhouse.com/,https://maps.google.com/?cid=4157698552974798176,,,,"40.7974716, -81.9393979",,,,"Step into The City Square Steakhouse, a culinary gem in Wooster's historic Germania Hall, and prepare for an unforgettable dining experience. This award-winning steakhouse offers hand-cut, Certified Angus Beef steaks, fresh seafood, and vegetarian options, all complemented by craft beers and cocktails. Ideal for special occasions or a sophisticated night out, it's where small-town charm meets big-city dining."
The Country Pantry,,"8861 Co Rd 201, Fredericksburg, OH 44627",40.65481071,-81.85661314,,,,330-695-4102,,,,,,"40.654810712785206, -81.85661313513212",,,,"Step back in time and experience the charm of The Country Pantry in Fredericksburg, OH, where you'll discover a delightful selection of bulk foods, groceries, and home goods. This local staple offers a laid-back country store atmosphere with the convenience of a supermarket, making it perfect for those seeking quality products and attentive service. Ideal for families and individuals looking for unique finds and pantry essentials, The Country Pantry is committed to providing exceptional value and a memorable shopping experience."
The Coxon House Inn | Hotel Wooster,,"702 N Bever St, Wooster, OH 44691, USA",40.8065162,-81.9386165,Wooster,OH,44691,(330) 465-5373,http://thecoxonhouseinn.com/,https://maps.google.com/?cid=5062426293093203191,,,,"40.8065162, -81.9386165",,,,"Step back in time and experience the charm of The Coxon House Inn, a beautifully maintained historic hotel in Wooster. Offering full-service apartments perfect for short or long-term stays, it's an ideal spot for those visiting the College of Wooster or exploring Ohio's Amish Country. With a cozy and inviting atmosphere, The Coxon House Inn is perfect for weekend getaways or remote work, providing a comfortable and convenient home away from home."
The Curry Pot,,"206 Beall Ave, Wooster, OH 44691, USA",40.8005376,-81.9349371,Wooster,OH,44691,(330) 464-9708,https://www.thecurrypot.org/,https://maps.google.com/?cid=14201972205585597118,,,,"40.8005376, -81.9349371",,,,"Craving authentic Indian cuisine? The Curry Pot, located in Wooster, Ohio, offers a diverse menu of flavorful dishes, from creamy Butter Chicken to smoky Tandoori specialties, all made with hand-ground spices and fresh ingredients. With a warm, inviting atmosphere and catering options, The Curry Pot is perfect for both a casual meal and special events, promising a memorable culinary experience for all."
The Faithful Little Cupcake,,"838 E Milltown Rd, Wooster, OH 44691, USA",40.8415182,-81.9289712,Wooster,OH,44691,(330) 345-5005,http://www.thefaithfullittlecupcake.com/,https://maps.google.com/?cid=2962388159657508657,,,,"40.8415182, -81.9289712",,,,"Indulge in delightful treats at The Faithful Little Cupcake, where you'll find a wide array of cupcakes, custom cakes, and other baked goods. This charming bakery is perfect for anyone seeking a sweet escape, from families looking for a special treat to those planning a memorable wedding. Stop by and experience the joy of their delicious creations!"
The Faithful Little Cupcake,,"116 N Main St, Orrville, OH 44667, USA",40.840993,-81.7639405,Orrville,OH,44667,(330) 683-2253,http://www.thefaithfullittlecupcake.com/#!/page/68868/home,https://maps.google.com/?cid=2151239675763545342,,,,"40.840993, -81.7639405",,,,"Indulge in delightful treats at The Faithful Little Cupcake, an Orrville gem known for its custom cakes, cupcakes, and various desserts. With a warm and inviting atmosphere, this bakery is perfect for anyone seeking a sweet escape, from wedding parties to families looking for a special treat. Visit them to experience their delicious creations and personalized service that will leave you feeling faithful to return."
"The Floor Store Direct, Burbank OH",,"27 N Front St, Burbank, OH 44214, USA",40.9889335,-81.9946693,Burbank,OH,44214,(330) 352-2430,https://www.thefloorstoredirect.com/,https://maps.google.com/?cid=871059034841504727,,,,"40.9889335, -81.9946693",,,,"Looking for quality flooring at unbeatable prices? The Floor Store Direct in Burbank, OH, offers a wide selection of laminate, vinyl, tile, and hardwood options to suit any style and budget. With a focus on high-quality goods and bulk purchasing, The Floor Store Direct provides deep discounts, making it the perfect destination for homeowners and contractors seeking affordable and stylish flooring solutions."
The Golden Bear,,"546 W. Main St., Apple Creek, Ohio 44606.0",40.754738,-81.8427876,,,,330-698-1423,,,,,,"40.754738, -81.8427876",,,,"Craving classic American comfort food and delicious homemade ice cream? The Golden Bear in Apple Creek is a local favorite known for its friendly service and tasty treats. Perfect for families and anyone looking for a casual and satisfying meal, The Golden Bear offers a delightful dining experience with a drive-thru for added convenience."
"The Golden Bear - Apple Creek, OH",,"546 W Main St, Apple Creek, OH 44606, USA",40.7547222,-81.8427778,Apple Creek,OH,44606,(330) 698-1423,https://www.facebook.com/thegoldenbearac,https://maps.google.com/?cid=4076202878998539645,,,,"40.7547222, -81.8427778",,,,"Craving classic American comfort food and delicious homemade ice cream? The Golden Bear in Apple Creek, OH, is a local favorite known for its friendly service and tasty dishes like cheeseburgers, onion strings, and creamy milkshakes. Perfect for families and anyone seeking a casual, welcoming spot in Amish country, The Golden Bear offers a delightful dining experience with a convenient drive-through."
The Greene Center,,"875 Kidron Rd, Orrville, OH 44667",40.79007822,-81.74937893,,,,,,,,,,"40.79007822249673, -81.74937893202403",,,,"Nestled in the heart of Amish Country, The Greene Center in Kidron, Ohio, is a growing community center perfect for a variety of events. Featuring a full-sized gymnasium, meeting rooms, and a kitchen, this versatile venue is ideal for company banquets, birthday parties, and community gatherings. If you're looking for a welcoming space with essential amenities, The Greene Center is ready to host your next memorable event."
The Greenhouse Shoppe,,"3649 Cleveland Rd, Wooster, OH 44691, USA",40.8439878,-81.9279824,Wooster,OH,44691,(330) 345-5300,http://www.thegreenhouseshoppe.com/,https://maps.google.com/?cid=37492408416251486,,,,"40.8439878, -81.9279824",,,,"Step into The Greenhouse Shoppe, your local destination for all things green and growing, plus holiday decor. This charming shop offers a wide selection of plants, garden supplies, and unique home décor items, creating a haven for plant enthusiasts and DIY gardeners alike. Whether you're seeking the perfect houseplant or looking for expert advice, The Greenhouse Shoppe provides a friendly and inspiring atmosphere for all who visit."
